date,drug_code,sales_qty,drug_name,tenant_id
2015-09-11,M01AB,12.76,Anti-inflammatory Acetic Acid,T002
2015-09-12,M01AB,5.08,Anti-inflammatory Acetic Acid,T002
2015-09-13,M01AB,8.37,Anti-inflammatory Acetic Acid,T002
2015-09-14,M01AB,4.93,Anti-inflammatory Acetic Acid,T002
2015-09-15,M01AB,3.49,Anti-inflammatory Acetic Acid,T002
2015-09-16,M01AB,0.67,Anti-inflammatory Acetic Acid,T002
2015-09-17,M01AB,10.44,Anti-inflammatory Acetic Acid,T002
2015-09-18,M01AB,3.47,Anti-inflammatory Acetic Acid,T002
2015-09-19,M01AB,6.97,Anti-inflammatory Acetic Acid,T002
2015-09-20,M01AB,10.41,Anti-inflammatory Acetic Acid,T002
2015-09-21,M01AB,2.38,Anti-inflammatory Acetic Acid,T002
2015-09-22,M01AB,8.31,Anti-inflammatory Acetic Acid,T002
2015-09-23,M01AB,7.34,Anti-inflammatory Acetic Acid,T002
2015-09-24,M01AB,3.56,Anti-inflammatory Acetic Acid,T002
2015-09-25,M01AB,4.94,Anti-inflammatory Acetic Acid,T002
2015-09-26,M01AB,12.6,Anti-inflammatory Acetic Acid,T002
2015-09-27,M01AB,6.33,Anti-inflammatory Acetic Acid,T002
2015-09-28,M01AB,1.06,Anti-inflammatory Acetic Acid,T002
2015-09-29,M01AB,6.27,Anti-inflammatory Acetic Acid,T002
2015-09-30,M01AB,6.41,Anti-inflammatory Acetic Acid,T002
2015-10-01,M01AB,11.08,Anti-inflammatory Acetic Acid,T002
2015-10-02,M01AB,5.23,Anti-inflammatory Acetic Acid,T002
2015-10-03,M01AB,11.67,Anti-inflammatory Acetic Acid,T002
2015-10-04,M01AB,8.3,Anti-inflammatory Acetic Acid,T002
2015-10-05,M01AB,5.25,Anti-inflammatory Acetic Acid,T002
2015-10-06,M01AB,6.07,Anti-inflammatory Acetic Acid,T002
2015-10-07,M01AB,8.33,Anti-inflammatory Acetic Acid,T002
2015-10-08,M01AB,9.62,Anti-inflammatory Acetic Acid,T002
2015-10-09,M01AB,2.3,Anti-inflammatory Acetic Acid,T002
2015-10-10,M01AB,7.23,Anti-inflammatory Acetic Acid,T002
2015-10-11,M01AB,10.23,Anti-inflammatory Acetic Acid,T002
2015-10-12,M01AB,11.45,Anti-inflammatory Acetic Acid,T002
2015-10-13,M01AB,4.54,Anti-inflammatory Acetic Acid,T002
2015-10-14,M01AB,5.4,Anti-inflammatory Acetic Acid,T002
2015-10-15,M01AB,5.12,Anti-inflammatory Acetic Acid,T002
2015-10-16,M01AB,1.73,Anti-inflammatory Acetic Acid,T002
2015-10-17,M01AB,10.25,Anti-inflammatory Acetic Acid,T002
2015-10-18,M01AB,8.0,Anti-inflammatory Acetic Acid,T002
2015-10-19,M01AB,13.88,Anti-inflammatory Acetic Acid,T002
2015-10-20,M01AB,3.44,Anti-inflammatory Acetic Acid,T002
2015-10-21,M01AB,10.39,Anti-inflammatory Acetic Acid,T002
2015-10-22,M01AB,4.42,Anti-inflammatory Acetic Acid,T002
2015-10-23,M01AB,7.12,Anti-inflammatory Acetic Acid,T002
2015-10-24,M01AB,10.63,Anti-inflammatory Acetic Acid,T002
2015-10-25,M01AB,3.0,Anti-inflammatory Acetic Acid,T002
2015-10-26,M01AB,9.91,Anti-inflammatory Acetic Acid,T002
2015-10-27,M01AB,4.64,Anti-inflammatory Acetic Acid,T002
2015-10-28,M01AB,1.1,Anti-inflammatory Acetic Acid,T002
2015-10-29,M01AB,2.58,Anti-inflammatory Acetic Acid,T002
2015-10-30,M01AB,5.96,Anti-inflammatory Acetic Acid,T002
2015-10-31,M01AB,6.84,Anti-inflammatory Acetic Acid,T002
2015-11-01,M01AB,2.77,Anti-inflammatory Acetic Acid,T002
2015-11-02,M01AB,4.77,Anti-inflammatory Acetic Acid,T002
2015-11-03,M01AB,1.44,Anti-inflammatory Acetic Acid,T002
2015-11-04,M01AB,9.26,Anti-inflammatory Acetic Acid,T002
2015-11-05,M01AB,4.6,Anti-inflammatory Acetic Acid,T002
2015-11-06,M01AB,3.34,Anti-inflammatory Acetic Acid,T002
2015-11-07,M01AB,4.68,Anti-inflammatory Acetic Acid,T002
2015-11-08,M01AB,7.49,Anti-inflammatory Acetic Acid,T002
2015-11-09,M01AB,4.21,Anti-inflammatory Acetic Acid,T002
2015-11-10,M01AB,7.26,Anti-inflammatory Acetic Acid,T002
2015-11-11,M01AB,11.2,Anti-inflammatory Acetic Acid,T002
2015-11-12,M01AB,6.1,Anti-inflammatory Acetic Acid,T002
2015-11-13,M01AB,5.63,Anti-inflammatory Acetic Acid,T002
2015-11-14,M01AB,5.55,Anti-inflammatory Acetic Acid,T002
2015-11-15,M01AB,1.56,Anti-inflammatory Acetic Acid,T002
2015-11-16,M01AB,6.6,Anti-inflammatory Acetic Acid,T002
2015-11-17,M01AB,6.62,Anti-inflammatory Acetic Acid,T002
2015-11-18,M01AB,6.43,Anti-inflammatory Acetic Acid,T002
2015-11-19,M01AB,2.24,Anti-inflammatory Acetic Acid,T002
2015-11-20,M01AB,6.1,Anti-inflammatory Acetic Acid,T002
2015-11-21,M01AB,4.65,Anti-inflammatory Acetic Acid,T002
2015-11-22,M01AB,2.07,Anti-inflammatory Acetic Acid,T002
2015-11-23,M01AB,3.51,Anti-inflammatory Acetic Acid,T002
2015-11-24,M01AB,5.4,Anti-inflammatory Acetic Acid,T002
2015-11-25,M01AB,5.97,Anti-inflammatory Acetic Acid,T002
2015-11-26,M01AB,4.35,Anti-inflammatory Acetic Acid,T002
2015-11-27,M01AB,0.8,Anti-inflammatory Acetic Acid,T002
2015-11-28,M01AB,6.52,Anti-inflammatory Acetic Acid,T002
2015-11-29,M01AB,6.81,Anti-inflammatory Acetic Acid,T002
2015-11-30,M01AB,8.38,Anti-inflammatory Acetic Acid,T002
2015-12-01,M01AB,1.98,Anti-inflammatory Acetic Acid,T002
2015-12-02,M01AB,1.12,Anti-inflammatory Acetic Acid,T002
2015-12-03,M01AB,3.97,Anti-inflammatory Acetic Acid,T002
2015-12-04,M01AB,3.69,Anti-inflammatory Acetic Acid,T002
2015-12-05,M01AB,9.59,Anti-inflammatory Acetic Acid,T002
2015-12-06,M01AB,6.45,Anti-inflammatory Acetic Acid,T002
2015-12-07,M01AB,3.14,Anti-inflammatory Acetic Acid,T002
2015-12-08,M01AB,2.4,Anti-inflammatory Acetic Acid,T002
2015-12-09,M01AB,4.02,Anti-inflammatory Acetic Acid,T002
2015-12-10,M01AB,13.94,Anti-inflammatory Acetic Acid,T002
2015-12-11,M01AB,6.55,Anti-inflammatory Acetic Acid,T002
2015-12-12,M01AB,6.99,Anti-inflammatory Acetic Acid,T002
2015-12-13,M01AB,10.88,Anti-inflammatory Acetic Acid,T002
2015-12-14,M01AB,5.51,Anti-inflammatory Acetic Acid,T002
2015-12-15,M01AB,5.15,Anti-inflammatory Acetic Acid,T002
2015-12-16,M01AB,7.52,Anti-inflammatory Acetic Acid,T002
2015-12-17,M01AB,10.09,Anti-inflammatory Acetic Acid,T002
2015-12-18,M01AB,5.23,Anti-inflammatory Acetic Acid,T002
2015-12-19,M01AB,0.0,Anti-inflammatory Acetic Acid,T002
2015-12-20,M01AB,3.37,Anti-inflammatory Acetic Acid,T002
2015-12-21,M01AB,5.93,Anti-inflammatory Acetic Acid,T002
2015-12-22,M01AB,6.35,Anti-inflammatory Acetic Acid,T002
2015-12-23,M01AB,3.41,Anti-inflammatory Acetic Acid,T002
2015-12-24,M01AB,7.66,Anti-inflammatory Acetic Acid,T002
2015-12-25,M01AB,0.71,Anti-inflammatory Acetic Acid,T002
2015-12-26,M01AB,4.94,Anti-inflammatory Acetic Acid,T002
2015-12-27,M01AB,5.43,Anti-inflammatory Acetic Acid,T002
2015-12-28,M01AB,4.23,Anti-inflammatory Acetic Acid,T002
2015-12-29,M01AB,12.72,Anti-inflammatory Acetic Acid,T002
2015-12-30,M01AB,6.99,Anti-inflammatory Acetic Acid,T002
2015-12-31,M01AB,8.88,Anti-inflammatory Acetic Acid,T002
2016-01-01,M01AB,0.0,Anti-inflammatory Acetic Acid,T002
2016-01-02,M01AB,0.4,Anti-inflammatory Acetic Acid,T002
2016-01-03,M01AB,4.66,Anti-inflammatory Acetic Acid,T002
2016-01-04,M01AB,7.79,Anti-inflammatory Acetic Acid,T002
2016-01-05,M01AB,5.4,Anti-inflammatory Acetic Acid,T002
2016-01-06,M01AB,7.01,Anti-inflammatory Acetic Acid,T002
2016-01-07,M01AB,0.0,Anti-inflammatory Acetic Acid,T002
2016-01-08,M01AB,8.72,Anti-inflammatory Acetic Acid,T002
2016-01-09,M01AB,8.04,Anti-inflammatory Acetic Acid,T002
2016-01-10,M01AB,8.42,Anti-inflammatory Acetic Acid,T002
2016-01-11,M01AB,9.86,Anti-inflammatory Acetic Acid,T002
2016-01-12,M01AB,11.96,Anti-inflammatory Acetic Acid,T002
2016-01-13,M01AB,9.04,Anti-inflammatory Acetic Acid,T002
2016-01-14,M01AB,2.19,Anti-inflammatory Acetic Acid,T002
2016-01-15,M01AB,10.06,Anti-inflammatory Acetic Acid,T002
2016-01-16,M01AB,3.33,Anti-inflammatory Acetic Acid,T002
2016-01-17,M01AB,7.63,Anti-inflammatory Acetic Acid,T002
2016-01-18,M01AB,4.05,Anti-inflammatory Acetic Acid,T002
2016-01-19,M01AB,6.61,Anti-inflammatory Acetic Acid,T002
2016-01-20,M01AB,2.71,Anti-inflammatory Acetic Acid,T002
2016-01-21,M01AB,5.69,Anti-inflammatory Acetic Acid,T002
2016-01-22,M01AB,0.87,Anti-inflammatory Acetic Acid,T002
2016-01-23,M01AB,6.75,Anti-inflammatory Acetic Acid,T002
2016-01-24,M01AB,4.8,Anti-inflammatory Acetic Acid,T002
2016-01-25,M01AB,12.21,Anti-inflammatory Acetic Acid,T002
2016-01-26,M01AB,5.82,Anti-inflammatory Acetic Acid,T002
2016-01-27,M01AB,5.08,Anti-inflammatory Acetic Acid,T002
2016-01-28,M01AB,7.44,Anti-inflammatory Acetic Acid,T002
2016-01-29,M01AB,5.2,Anti-inflammatory Acetic Acid,T002
2016-01-30,M01AB,9.18,Anti-inflammatory Acetic Acid,T002
2016-01-31,M01AB,4.5,Anti-inflammatory Acetic Acid,T002
2016-02-01,M01AB,6.56,Anti-inflammatory Acetic Acid,T002
2016-02-02,M01AB,15.46,Anti-inflammatory Acetic Acid,T002
2016-02-03,M01AB,8.32,Anti-inflammatory Acetic Acid,T002
2016-02-04,M01AB,8.89,Anti-inflammatory Acetic Acid,T002
2016-02-05,M01AB,6.55,Anti-inflammatory Acetic Acid,T002
2016-02-06,M01AB,5.52,Anti-inflammatory Acetic Acid,T002
2016-02-07,M01AB,4.33,Anti-inflammatory Acetic Acid,T002
2016-02-08,M01AB,7.42,Anti-inflammatory Acetic Acid,T002
2016-02-09,M01AB,7.38,Anti-inflammatory Acetic Acid,T002
2016-02-10,M01AB,5.11,Anti-inflammatory Acetic Acid,T002
2016-02-11,M01AB,1.85,Anti-inflammatory Acetic Acid,T002
2016-02-12,M01AB,7.24,Anti-inflammatory Acetic Acid,T002
2016-02-13,M01AB,2.69,Anti-inflammatory Acetic Acid,T002
2016-02-14,M01AB,5.86,Anti-inflammatory Acetic Acid,T002
2016-02-15,M01AB,6.09,Anti-inflammatory Acetic Acid,T002
2016-02-16,M01AB,8.03,Anti-inflammatory Acetic Acid,T002
2016-02-17,M01AB,3.53,Anti-inflammatory Acetic Acid,T002
2016-02-18,M01AB,2.39,Anti-inflammatory Acetic Acid,T002
2016-02-19,M01AB,4.73,Anti-inflammatory Acetic Acid,T002
2016-02-20,M01AB,12.28,Anti-inflammatory Acetic Acid,T002
2016-02-21,M01AB,6.36,Anti-inflammatory Acetic Acid,T002
2016-02-22,M01AB,3.06,Anti-inflammatory Acetic Acid,T002
2016-02-23,M01AB,3.23,Anti-inflammatory Acetic Acid,T002
2016-02-24,M01AB,7.68,Anti-inflammatory Acetic Acid,T002
2016-02-25,M01AB,8.79,Anti-inflammatory Acetic Acid,T002
2016-02-26,M01AB,6.01,Anti-inflammatory Acetic Acid,T002
2016-02-27,M01AB,9.01,Anti-inflammatory Acetic Acid,T002
2016-02-28,M01AB,7.95,Anti-inflammatory Acetic Acid,T002
2016-02-29,M01AB,7.7,Anti-inflammatory Acetic Acid,T002
2016-03-01,M01AB,11.07,Anti-inflammatory Acetic Acid,T002
2016-03-02,M01AB,4.01,Anti-inflammatory Acetic Acid,T002
2016-03-03,M01AB,3.38,Anti-inflammatory Acetic Acid,T002
2016-03-04,M01AB,5.83,Anti-inflammatory Acetic Acid,T002
2016-03-05,M01AB,5.14,Anti-inflammatory Acetic Acid,T002
2016-03-06,M01AB,5.35,Anti-inflammatory Acetic Acid,T002
2016-03-07,M01AB,5.73,Anti-inflammatory Acetic Acid,T002
2016-03-08,M01AB,4.75,Anti-inflammatory Acetic Acid,T002
2016-03-09,M01AB,5.2,Anti-inflammatory Acetic Acid,T002
2016-03-10,M01AB,7.53,Anti-inflammatory Acetic Acid,T002
2016-03-11,M01AB,3.66,Anti-inflammatory Acetic Acid,T002
2016-03-12,M01AB,3.48,Anti-inflammatory Acetic Acid,T002
2016-03-13,M01AB,2.94,Anti-inflammatory Acetic Acid,T002
2016-03-14,M01AB,4.61,Anti-inflammatory Acetic Acid,T002
2016-03-15,M01AB,5.97,Anti-inflammatory Acetic Acid,T002
2016-03-16,M01AB,5.31,Anti-inflammatory Acetic Acid,T002
2016-03-17,M01AB,5.66,Anti-inflammatory Acetic Acid,T002
2016-03-18,M01AB,3.48,Anti-inflammatory Acetic Acid,T002
2016-03-19,M01AB,11.1,Anti-inflammatory Acetic Acid,T002
2016-03-20,M01AB,8.35,Anti-inflammatory Acetic Acid,T002
2016-03-21,M01AB,5.63,Anti-inflammatory Acetic Acid,T002
2016-03-22,M01AB,2.81,Anti-inflammatory Acetic Acid,T002
2016-03-23,M01AB,4.55,Anti-inflammatory Acetic Acid,T002
2016-03-24,M01AB,8.08,Anti-inflammatory Acetic Acid,T002
2016-03-25,M01AB,6.99,Anti-inflammatory Acetic Acid,T002
2016-03-26,M01AB,2.96,Anti-inflammatory Acetic Acid,T002
2016-03-27,M01AB,8.29,Anti-inflammatory Acetic Acid,T002
2016-03-28,M01AB,3.74,Anti-inflammatory Acetic Acid,T002
2016-03-29,M01AB,6.82,Anti-inflammatory Acetic Acid,T002
2016-03-30,M01AB,7.67,Anti-inflammatory Acetic Acid,T002
2016-03-31,M01AB,2.76,Anti-inflammatory Acetic Acid,T002
2016-04-01,M01AB,7.06,Anti-inflammatory Acetic Acid,T002
2016-04-02,M01AB,3.8,Anti-inflammatory Acetic Acid,T002
2016-04-03,M01AB,10.19,Anti-inflammatory Acetic Acid,T002
2016-04-04,M01AB,7.42,Anti-inflammatory Acetic Acid,T002
2016-04-05,M01AB,6.49,Anti-inflammatory Acetic Acid,T002
2016-04-06,M01AB,7.31,Anti-inflammatory Acetic Acid,T002
2016-04-07,M01AB,7.61,Anti-inflammatory Acetic Acid,T002
2016-04-08,M01AB,7.87,Anti-inflammatory Acetic Acid,T002
2016-04-09,M01AB,10.25,Anti-inflammatory Acetic Acid,T002
2016-04-10,M01AB,5.63,Anti-inflammatory Acetic Acid,T002
2016-04-11,M01AB,0.34,Anti-inflammatory Acetic Acid,T002
2016-04-12,M01AB,4.6,Anti-inflammatory Acetic Acid,T002
2016-04-13,M01AB,7.55,Anti-inflammatory Acetic Acid,T002
2016-04-14,M01AB,2.81,Anti-inflammatory Acetic Acid,T002
2016-04-15,M01AB,5.03,Anti-inflammatory Acetic Acid,T002
2016-04-16,M01AB,6.37,Anti-inflammatory Acetic Acid,T002
2016-04-17,M01AB,4.62,Anti-inflammatory Acetic Acid,T002
2016-04-18,M01AB,4.27,Anti-inflammatory Acetic Acid,T002
2016-04-19,M01AB,3.52,Anti-inflammatory Acetic Acid,T002
2016-04-20,M01AB,2.73,Anti-inflammatory Acetic Acid,T002
2016-04-21,M01AB,3.48,Anti-inflammatory Acetic Acid,T002
2016-04-22,M01AB,6.67,Anti-inflammatory Acetic Acid,T002
2016-04-23,M01AB,14.69,Anti-inflammatory Acetic Acid,T002
2016-04-24,M01AB,1.09,Anti-inflammatory Acetic Acid,T002
2016-04-25,M01AB,6.8,Anti-inflammatory Acetic Acid,T002
2016-04-26,M01AB,5.38,Anti-inflammatory Acetic Acid,T002
2016-04-27,M01AB,6.75,Anti-inflammatory Acetic Acid,T002
2016-04-28,M01AB,4.86,Anti-inflammatory Acetic Acid,T002
2016-04-29,M01AB,8.02,Anti-inflammatory Acetic Acid,T002
2016-04-30,M01AB,9.57,Anti-inflammatory Acetic Acid,T002
2016-05-01,M01AB,0.0,Anti-inflammatory Acetic Acid,T002
2016-05-02,M01AB,4.74,Anti-inflammatory Acetic Acid,T002
2016-05-03,M01AB,7.61,Anti-inflammatory Acetic Acid,T002
2016-05-04,M01AB,8.66,Anti-inflammatory Acetic Acid,T002
2016-05-05,M01AB,5.15,Anti-inflammatory Acetic Acid,T002
2016-05-06,M01AB,4.78,Anti-inflammatory Acetic Acid,T002
2016-05-07,M01AB,4.77,Anti-inflammatory Acetic Acid,T002
2016-05-08,M01AB,4.99,Anti-inflammatory Acetic Acid,T002
2016-05-09,M01AB,6.02,Anti-inflammatory Acetic Acid,T002
2016-05-10,M01AB,7.43,Anti-inflammatory Acetic Acid,T002
2016-05-11,M01AB,5.89,Anti-inflammatory Acetic Acid,T002
2016-05-12,M01AB,3.4,Anti-inflammatory Acetic Acid,T002
2016-05-13,M01AB,2.73,Anti-inflammatory Acetic Acid,T002
2016-05-14,M01AB,6.11,Anti-inflammatory Acetic Acid,T002
2016-05-15,M01AB,5.8,Anti-inflammatory Acetic Acid,T002
2016-05-16,M01AB,5.84,Anti-inflammatory Acetic Acid,T002
2016-05-17,M01AB,4.0,Anti-inflammatory Acetic Acid,T002
2016-05-18,M01AB,4.48,Anti-inflammatory Acetic Acid,T002
2016-05-19,M01AB,7.37,Anti-inflammatory Acetic Acid,T002
2016-05-20,M01AB,3.34,Anti-inflammatory Acetic Acid,T002
2016-05-21,M01AB,2.31,Anti-inflammatory Acetic Acid,T002
2016-05-22,M01AB,4.32,Anti-inflammatory Acetic Acid,T002
2016-05-23,M01AB,5.47,Anti-inflammatory Acetic Acid,T002
2016-05-24,M01AB,13.3,Anti-inflammatory Acetic Acid,T002
2016-05-25,M01AB,8.77,Anti-inflammatory Acetic Acid,T002
2016-05-26,M01AB,5.14,Anti-inflammatory Acetic Acid,T002
2016-05-27,M01AB,9.01,Anti-inflammatory Acetic Acid,T002
2016-05-28,M01AB,14.84,Anti-inflammatory Acetic Acid,T002
2016-05-29,M01AB,10.04,Anti-inflammatory Acetic Acid,T002
2016-05-30,M01AB,3.34,Anti-inflammatory Acetic Acid,T002
2016-05-31,M01AB,6.8,Anti-inflammatory Acetic Acid,T002
2016-06-01,M01AB,10.71,Anti-inflammatory Acetic Acid,T002
2016-06-02,M01AB,2.42,Anti-inflammatory Acetic Acid,T002
2016-06-03,M01AB,8.61,Anti-inflammatory Acetic Acid,T002
2016-06-04,M01AB,3.41,Anti-inflammatory Acetic Acid,T002
2016-06-05,M01AB,10.29,Anti-inflammatory Acetic Acid,T002
2016-06-06,M01AB,5.51,Anti-inflammatory Acetic Acid,T002
2016-06-07,M01AB,6.46,Anti-inflammatory Acetic Acid,T002
2016-06-08,M01AB,9.92,Anti-inflammatory Acetic Acid,T002
2016-06-09,M01AB,9.71,Anti-inflammatory Acetic Acid,T002
2016-06-10,M01AB,9.41,Anti-inflammatory Acetic Acid,T002
2016-06-11,M01AB,11.46,Anti-inflammatory Acetic Acid,T002
2016-06-12,M01AB,9.13,Anti-inflammatory Acetic Acid,T002
2016-06-13,M01AB,6.68,Anti-inflammatory Acetic Acid,T002
2016-06-14,M01AB,2.65,Anti-inflammatory Acetic Acid,T002
2016-06-15,M01AB,5.26,Anti-inflammatory Acetic Acid,T002
2016-06-16,M01AB,4.53,Anti-inflammatory Acetic Acid,T002
2016-06-17,M01AB,3.77,Anti-inflammatory Acetic Acid,T002
2016-06-18,M01AB,2.01,Anti-inflammatory Acetic Acid,T002
2016-06-19,M01AB,6.46,Anti-inflammatory Acetic Acid,T002
2016-06-20,M01AB,7.43,Anti-inflammatory Acetic Acid,T002
2016-06-21,M01AB,7.56,Anti-inflammatory Acetic Acid,T002
2016-06-22,M01AB,2.27,Anti-inflammatory Acetic Acid,T002
2016-06-23,M01AB,3.34,Anti-inflammatory Acetic Acid,T002
2016-06-24,M01AB,7.12,Anti-inflammatory Acetic Acid,T002
2016-06-25,M01AB,5.95,Anti-inflammatory Acetic Acid,T002
2016-06-26,M01AB,3.47,Anti-inflammatory Acetic Acid,T002
2016-06-27,M01AB,6.74,Anti-inflammatory Acetic Acid,T002
2016-06-28,M01AB,1.37,Anti-inflammatory Acetic Acid,T002
2016-06-29,M01AB,7.13,Anti-inflammatory Acetic Acid,T002
2016-06-30,M01AB,4.57,Anti-inflammatory Acetic Acid,T002
2016-07-01,M01AB,4.18,Anti-inflammatory Acetic Acid,T002
2016-07-02,M01AB,4.85,Anti-inflammatory Acetic Acid,T002
2016-07-03,M01AB,7.5,Anti-inflammatory Acetic Acid,T002
2016-07-04,M01AB,8.46,Anti-inflammatory Acetic Acid,T002
2016-07-05,M01AB,6.51,Anti-inflammatory Acetic Acid,T002
2016-07-06,M01AB,10.93,Anti-inflammatory Acetic Acid,T002
2016-07-07,M01AB,8.1,Anti-inflammatory Acetic Acid,T002
2016-07-08,M01AB,1.43,Anti-inflammatory Acetic Acid,T002
2016-07-09,M01AB,3.6,Anti-inflammatory Acetic Acid,T002
2016-07-10,M01AB,6.63,Anti-inflammatory Acetic Acid,T002
2016-07-11,M01AB,7.18,Anti-inflammatory Acetic Acid,T002
2016-07-12,M01AB,6.0,Anti-inflammatory Acetic Acid,T002
2016-07-13,M01AB,6.85,Anti-inflammatory Acetic Acid,T002
2016-07-14,M01AB,2.48,Anti-inflammatory Acetic Acid,T002
2016-07-15,M01AB,3.09,Anti-inflammatory Acetic Acid,T002
2016-07-16,M01AB,10.46,Anti-inflammatory Acetic Acid,T002
2016-07-17,M01AB,9.05,Anti-inflammatory Acetic Acid,T002
2016-07-18,M01AB,7.22,Anti-inflammatory Acetic Acid,T002
2016-07-19,M01AB,8.72,Anti-inflammatory Acetic Acid,T002
2016-07-20,M01AB,12.48,Anti-inflammatory Acetic Acid,T002
2016-07-21,M01AB,6.13,Anti-inflammatory Acetic Acid,T002
2016-07-22,M01AB,3.47,Anti-inflammatory Acetic Acid,T002
2016-07-23,M01AB,4.67,Anti-inflammatory Acetic Acid,T002
2016-07-24,M01AB,2.78,Anti-inflammatory Acetic Acid,T002
2016-07-25,M01AB,14.98,Anti-inflammatory Acetic Acid,T002
2016-07-26,M01AB,8.42,Anti-inflammatory Acetic Acid,T002
2016-07-27,M01AB,3.2,Anti-inflammatory Acetic Acid,T002
2016-07-28,M01AB,9.95,Anti-inflammatory Acetic Acid,T002
2016-07-29,M01AB,11.39,Anti-inflammatory Acetic Acid,T002
2016-07-30,M01AB,6.58,Anti-inflammatory Acetic Acid,T002
2016-07-31,M01AB,6.08,Anti-inflammatory Acetic Acid,T002
2016-08-01,M01AB,8.77,Anti-inflammatory Acetic Acid,T002
2016-08-02,M01AB,8.91,Anti-inflammatory Acetic Acid,T002
2016-08-03,M01AB,9.02,Anti-inflammatory Acetic Acid,T002
2016-08-04,M01AB,9.67,Anti-inflammatory Acetic Acid,T002
2016-08-05,M01AB,10.38,Anti-inflammatory Acetic Acid,T002
2016-08-06,M01AB,3.19,Anti-inflammatory Acetic Acid,T002
2016-08-07,M01AB,8.23,Anti-inflammatory Acetic Acid,T002
2016-08-08,M01AB,8.77,Anti-inflammatory Acetic Acid,T002
2016-08-09,M01AB,6.39,Anti-inflammatory Acetic Acid,T002
2016-08-10,M01AB,11.49,Anti-inflammatory Acetic Acid,T002
2016-08-11,M01AB,6.34,Anti-inflammatory Acetic Acid,T002
2016-08-12,M01AB,10.15,Anti-inflammatory Acetic Acid,T002
2016-08-13,M01AB,8.56,Anti-inflammatory Acetic Acid,T002
2016-08-14,M01AB,5.37,Anti-inflammatory Acetic Acid,T002
2016-08-15,M01AB,5.18,Anti-inflammatory Acetic Acid,T002
2016-08-16,M01AB,11.33,Anti-inflammatory Acetic Acid,T002
2016-08-17,M01AB,9.8,Anti-inflammatory Acetic Acid,T002
2016-08-18,M01AB,7.44,Anti-inflammatory Acetic Acid,T002
2016-08-19,M01AB,1.02,Anti-inflammatory Acetic Acid,T002
2016-08-20,M01AB,4.85,Anti-inflammatory Acetic Acid,T002
2016-08-21,M01AB,9.47,Anti-inflammatory Acetic Acid,T002
2016-08-22,M01AB,3.63,Anti-inflammatory Acetic Acid,T002
2016-08-23,M01AB,3.49,Anti-inflammatory Acetic Acid,T002
2016-08-24,M01AB,11.19,Anti-inflammatory Acetic Acid,T002
2016-08-25,M01AB,5.01,Anti-inflammatory Acetic Acid,T002
2016-08-26,M01AB,4.13,Anti-inflammatory Acetic Acid,T002
2016-08-27,M01AB,10.0,Anti-inflammatory Acetic Acid,T002
2016-08-28,M01AB,8.83,Anti-inflammatory Acetic Acid,T002
2016-08-29,M01AB,10.15,Anti-inflammatory Acetic Acid,T002
2016-08-30,M01AB,5.21,Anti-inflammatory Acetic Acid,T002
2016-08-31,M01AB,6.2,Anti-inflammatory Acetic Acid,T002
2016-09-01,M01AB,5.71,Anti-inflammatory Acetic Acid,T002
2016-09-02,M01AB,11.08,Anti-inflammatory Acetic Acid,T002
2016-09-03,M01AB,6.23,Anti-inflammatory Acetic Acid,T002
2016-09-04,M01AB,9.47,Anti-inflammatory Acetic Acid,T002
2016-09-05,M01AB,3.45,Anti-inflammatory Acetic Acid,T002
2016-09-06,M01AB,5.44,Anti-inflammatory Acetic Acid,T002
2016-09-07,M01AB,2.75,Anti-inflammatory Acetic Acid,T002
2016-09-08,M01AB,7.2,Anti-inflammatory Acetic Acid,T002
2016-09-09,M01AB,5.86,Anti-inflammatory Acetic Acid,T002
2016-09-10,M01AB,9.41,Anti-inflammatory Acetic Acid,T002
2016-09-11,M01AB,2.68,Anti-inflammatory Acetic Acid,T002
2016-09-12,M01AB,7.95,Anti-inflammatory Acetic Acid,T002
2016-09-13,M01AB,8.05,Anti-inflammatory Acetic Acid,T002
2016-09-14,M01AB,6.95,Anti-inflammatory Acetic Acid,T002
2016-09-15,M01AB,3.44,Anti-inflammatory Acetic Acid,T002
2016-09-16,M01AB,2.21,Anti-inflammatory Acetic Acid,T002
2016-09-17,M01AB,7.02,Anti-inflammatory Acetic Acid,T002
2016-09-18,M01AB,6.13,Anti-inflammatory Acetic Acid,T002
2016-09-19,M01AB,4.29,Anti-inflammatory Acetic Acid,T002
2016-09-20,M01AB,5.42,Anti-inflammatory Acetic Acid,T002
2016-09-21,M01AB,9.61,Anti-inflammatory Acetic Acid,T002
2016-09-22,M01AB,6.82,Anti-inflammatory Acetic Acid,T002
2016-09-23,M01AB,2.67,Anti-inflammatory Acetic Acid,T002
2016-09-24,M01AB,2.06,Anti-inflammatory Acetic Acid,T002
2016-09-25,M01AB,5.96,Anti-inflammatory Acetic Acid,T002
2016-09-26,M01AB,6.27,Anti-inflammatory Acetic Acid,T002
2016-09-27,M01AB,7.38,Anti-inflammatory Acetic Acid,T002
2016-09-28,M01AB,14.81,Anti-inflammatory Acetic Acid,T002
2016-09-29,M01AB,7.3,Anti-inflammatory Acetic Acid,T002
2016-09-30,M01AB,8.18,Anti-inflammatory Acetic Acid,T002
2016-10-01,M01AB,7.93,Anti-inflammatory Acetic Acid,T002
2016-10-02,M01AB,17.88,Anti-inflammatory Acetic Acid,T002
