tenant_id,item_id,vendor_id,current_stock,min_required,max_capacity,avg_usage_per_day,restock_lead_time,days_until_stockout,stock_status,needs_reorder,inventory_date
T004,2,1,500,69,5435,88,26,5.681818181818182,Warning,False,2025-06-12
T004,5,2,939,986,4594,234,28,4.012820512820513,Critical,True,2025-06-13
T004,1,1,140,484,1610,352,15,0.3977272727272727,Critical,True,2025-06-14
T004,5,1,2586,455,3055,184,20,14.054347826086957,Warning,False,2025-06-15
T004,2,1,905,809,1789,52,6,17.403846153846153,Safe,False,2025-06-16
T004,4,2,3352,976,4514,228,27,14.701754385964913,Warning,False,2025-06-17
T004,3,3,1147,355,5248,6,25,191.16666666666666,Safe,False,2025-06-18
T004,2,3,1709,213,5708,187,29,9.13903743315508,Warning,False,2025-06-19
T004,2,2,2110,667,1897,235,29,8.97872340425532,Warning,False,2025-06-20
T004,1,3,1759,41,2954,64,4,27.484375,Safe,False,2025-06-21
T004,1,2,564,681,3105,65,16,8.676923076923076,Critical,True,2025-06-22
T004,1,2,2649,94,2325,245,2,10.812244897959184,Safe,False,2025-06-23
T004,4,1,2631,100,1202,15,26,175.4,Safe,False,2025-06-24
T004,1,2,960,49,3385,129,23,7.441860465116279,Warning,False,2025-06-25
T004,2,3,1983,767,5233,245,11,8.093877551020409,Warning,False,2025-06-26
T004,1,2,252,188,5696,265,8,0.9509433962264151,Warning,False,2025-06-27
T004,5,1,1884,596,1181,268,9,7.029850746268656,Warning,False,2025-06-28
T004,5,1,2739,304,2944,257,18,10.657587548638132,Warning,False,2025-06-29
T004,3,3,246,590,4281,272,26,0.9044117647058824,Critical,True,2025-06-30
T004,5,3,1415,389,2269,208,8,6.802884615384615,Warning,False,2025-07-01
T004,3,3,972,561,3237,184,20,5.282608695652174,Warning,False,2025-07-02
T004,5,1,1410,137,4405,105,8,13.428571428571429,Safe,False,2025-07-03
T004,4,2,860,217,2942,129,10,6.666666666666667,Warning,False,2025-07-04
T004,3,2,2628,23,4794,51,21,51.529411764705884,Safe,False,2025-07-05
T004,5,1,1909,173,2655,169,2,11.29585798816568,Safe,False,2025-07-06
T004,3,2,3345,496,5318,310,18,10.790322580645162,Warning,False,2025-07-07
T004,3,2,326,901,5223,304,25,1.0723684210526316,Critical,True,2025-07-08
T004,5,2,1310,405,5050,158,29,8.291139240506329,Warning,False,2025-07-09
T004,2,1,2414,369,3482,244,11,9.89344262295082,Warning,False,2025-07-10
T004,1,2,2969,341,5310,180,13,16.494444444444444,Safe,False,2025-07-11
T004,3,3,1242,832,4339,357,16,3.4789915966386555,Warning,False,2025-07-12
T004,3,1,394,430,4955,194,3,2.0309278350515463,Critical,True,2025-07-13
T004,3,1,2537,92,2332,122,1,20.795081967213115,Safe,False,2025-07-14
T004,1,2,1724,213,540,319,25,5.4043887147335425,Warning,False,2025-07-15
T004,3,3,2268,701,4690,273,22,8.307692307692308,Warning,False,2025-07-16
T004,3,1,1800,172,4591,78,6,23.076923076923077,Safe,False,2025-07-17
T004,5,2,762,964,2646,188,20,4.053191489361702,Critical,True,2025-07-18
T004,2,1,893,90,5167,129,1,6.922480620155039,Safe,False,2025-07-19
T004,4,1,2661,550,3149,39,18,68.23076923076923,Safe,False,2025-07-20
T004,4,1,109,403,2447,364,24,0.29945054945054944,Critical,True,2025-07-21
T004,1,3,3081,879,1196,263,15,11.714828897338403,Warning,False,2025-07-22
T004,4,3,1167,18,5550,350,21,3.334285714285714,Warning,False,2025-07-23
T004,2,3,2316,155,1811,329,27,7.03951367781155,Warning,False,2025-07-24
T004,4,3,2194,762,3364,348,5,6.304597701149425,Safe,False,2025-07-25
T004,2,3,337,246,2674,190,5,1.7736842105263158,Warning,False,2025-07-26
T004,2,3,588,230,4983,231,13,2.5454545454545454,Warning,False,2025-07-27
T004,5,2,3163,675,4916,322,13,9.822981366459627,Warning,False,2025-07-28
T004,4,3,1448,360,5099,175,5,8.274285714285714,Safe,False,2025-07-29
T004,3,3,2752,133,2203,262,16,10.50381679389313,Warning,False,2025-07-30
T004,1,1,2412,111,5632,100,6,24.12,Safe,False,2025-07-31
T004,3,1,2808,709,3400,139,23,20.201438848920862,Warning,False,2025-08-01
T004,4,3,616,389,4031,325,25,1.8953846153846154,Warning,False,2025-08-02
T004,4,3,2748,69,4966,283,14,9.710247349823321,Warning,False,2025-08-03
T004,3,1,2781,196,5539,368,21,7.557065217391305,Warning,False,2025-08-04
T004,5,1,1589,284,4909,304,21,5.2269736842105265,Warning,False,2025-08-05
T004,4,1,540,534,2697,205,27,2.6341463414634148,Warning,False,2025-08-06
T004,5,1,1637,907,4448,40,29,40.925,Safe,False,2025-08-07
T004,1,1,174,293,1024,352,8,0.4943181818181818,Critical,True,2025-08-08
T004,4,1,218,532,1157,146,15,1.4931506849315068,Critical,True,2025-08-09
T004,3,1,2488,973,2147,304,24,8.18421052631579,Warning,False,2025-08-10
T004,5,2,2956,967,2997,370,21,7.989189189189189,Warning,False,2025-08-11
T004,1,3,1744,794,1817,331,6,5.268882175226586,Warning,False,2025-08-12
T004,2,3,363,293,1291,307,8,1.1824104234527688,Warning,False,2025-08-13
T004,1,1,1336,646,5505,225,5,5.937777777777778,Safe,False,2025-08-14
T004,5,3,867,784,636,256,16,3.38671875,Warning,False,2025-08-15
T004,4,1,234,522,2758,178,10,1.3146067415730338,Critical,True,2025-08-16
T004,4,2,714,17,4353,144,6,4.958333333333333,Warning,False,2025-08-17
T004,2,2,1112,675,3962,12,26,92.66666666666667,Safe,False,2025-08-18
T004,5,3,1763,77,911,266,2,6.62781954887218,Safe,False,2025-08-19
T004,4,2,1266,837,3737,211,21,6.0,Warning,False,2025-08-20
T004,4,1,2869,770,919,259,1,11.077220077220078,Safe,False,2025-08-21
T004,5,2,1112,382,4238,271,2,4.1033210332103325,Safe,False,2025-08-22
T004,1,1,113,521,1472,69,20,1.6376811594202898,Critical,True,2025-08-23
T004,3,3,1280,430,2849,238,10,5.378151260504202,Warning,False,2025-08-24
T004,1,1,3318,438,4420,99,3,33.515151515151516,Safe,False,2025-08-25
T004,5,3,3475,735,3886,303,17,11.468646864686468,Warning,False,2025-08-26
T004,1,3,1422,635,3314,106,24,13.415094339622641,Warning,False,2025-08-27
T004,4,1,1812,768,1246,86,27,21.069767441860463,Warning,False,2025-08-28
T004,5,3,2922,521,1468,226,19,12.929203539823009,Warning,False,2025-08-29
T004,4,3,1314,210,3012,248,26,5.298387096774194,Warning,False,2025-08-30
T004,4,2,251,633,3817,296,27,0.847972972972973,Critical,True,2025-08-31
T004,4,2,2741,176,3441,144,11,19.03472222222222,Safe,False,2025-09-01
T004,1,1,2444,948,5566,358,17,6.826815642458101,Warning,False,2025-09-02
T004,3,1,2755,686,2435,280,18,9.839285714285714,Warning,False,2025-09-03
T004,2,3,3040,78,986,131,9,23.206106870229007,Safe,False,2025-09-04
T004,3,2,124,101,5452,168,29,0.7380952380952381,Warning,False,2025-09-05
T004,2,3,155,791,3380,354,18,0.4378531073446328,Critical,True,2025-09-06
T004,5,1,810,663,4558,298,27,2.7181208053691277,Warning,False,2025-09-07
T004,3,1,2946,947,3464,52,18,56.65384615384615,Safe,False,2025-09-08
T004,2,2,2327,338,5603,130,6,17.9,Safe,False,2025-09-09
T004,4,3,905,656,3747,367,10,2.465940054495913,Warning,False,2025-09-10
T004,5,2,3420,360,2994,102,7,33.529411764705884,Safe,False,2025-09-11
T004,3,1,2073,150,4949,224,13,9.254464285714286,Warning,False,2025-09-12
T004,1,1,3018,620,3596,83,7,36.36144578313253,Safe,False,2025-09-13
T004,5,2,2714,909,3270,301,16,9.016611295681063,Warning,False,2025-09-14
T004,4,2,2453,242,5948,134,25,18.30597014925373,Warning,False,2025-09-15
T004,4,3,2701,538,3771,222,2,12.166666666666666,Safe,False,2025-09-16
T004,4,2,2766,271,797,27,15,102.44444444444444,Safe,False,2025-09-17
T004,2,3,2752,562,1847,272,6,10.117647058823529,Safe,False,2025-09-18
T004,3,1,1717,449,3699,214,10,8.023364485981308,Warning,False,2025-09-19
T004,5,2,1644,935,4203,88,6,18.681818181818183,Safe,False,2025-09-20
T004,3,2,1989,703,4831,62,7,32.08064516129032,Safe,False,2025-09-21
T004,3,3,230,288,5644,28,12,8.214285714285714,Critical,True,2025-09-22
T004,2,3,837,367,4168,2,26,418.5,Safe,False,2025-09-23
T004,2,3,2773,545,4002,350,17,7.922857142857143,Warning,False,2025-09-24
T004,4,1,2572,261,5140,215,20,11.962790697674418,Warning,False,2025-09-25
T004,3,2,2351,900,5398,26,27,90.42307692307692,Safe,False,2025-09-26
T004,2,2,3482,942,1360,280,24,12.435714285714285,Warning,False,2025-09-27
T004,4,3,606,757,728,3,19,202.0,Critical,True,2025-09-28
T004,5,1,1210,197,5446,314,26,3.8535031847133756,Warning,False,2025-09-29
T004,2,2,1893,44,1579,129,17,14.674418604651162,Warning,False,2025-09-30
T004,2,1,1450,976,3095,260,10,5.576923076923077,Warning,False,2025-10-01
T004,5,3,602,400,855,2,11,301.0,Safe,False,2025-10-02
T004,5,3,393,354,5849,266,10,1.4774436090225564,Warning,False,2025-10-03
T004,2,1,2100,598,2903,331,10,6.3444108761329305,Warning,False,2025-10-04
T004,5,1,3415,27,5410,230,8,14.847826086956522,Safe,False,2025-10-05
T004,5,1,2232,617,591,78,27,28.615384615384617,Safe,False,2025-10-06
T004,4,1,3103,570,2610,223,24,13.914798206278027,Warning,False,2025-10-07
T004,2,1,2026,815,997,62,23,32.67741935483871,Safe,False,2025-10-08
T004,5,1,1426,10,2799,32,11,44.5625,Safe,False,2025-10-09
T004,4,3,2900,468,3138,233,12,12.446351931330472,Safe,False,2025-10-10
T004,2,1,935,635,5470,352,8,2.65625,Warning,False,2025-10-11
T004,2,1,3065,886,4647,132,28,23.21969696969697,Warning,False,2025-10-12
T004,2,2,2525,14,1402,70,1,36.07142857142857,Safe,False,2025-10-13
T004,5,3,3089,617,3227,288,23,10.725694444444445,Warning,False,2025-10-14
T004,5,3,2421,966,3040,338,1,7.162721893491124,Safe,False,2025-10-15
T004,3,3,2045,649,800,224,3,9.129464285714286,Safe,False,2025-10-16
T004,4,1,961,532,2366,221,23,4.34841628959276,Warning,False,2025-10-17
T004,3,1,3275,807,3281,298,16,10.98993288590604,Warning,False,2025-10-18
T004,4,1,3235,875,1346,156,9,20.737179487179485,Safe,False,2025-10-19
T004,1,1,393,883,1652,310,16,1.267741935483871,Critical,True,2025-10-20
T004,3,2,1910,250,3828,212,25,9.00943396226415,Warning,False,2025-10-21
T004,2,1,3091,535,2408,189,23,16.354497354497354,Warning,False,2025-10-22
T004,1,1,224,285,2617,182,20,1.2307692307692308,Critical,True,2025-10-23
T004,1,2,1525,51,5293,40,15,38.125,Safe,False,2025-10-24
T004,1,1,348,214,1810,353,3,0.9858356940509915,Warning,False,2025-10-25
T004,4,1,3163,438,3334,144,4,21.96527777777778,Safe,False,2025-10-26
T004,5,2,65,61,5214,261,2,0.24904214559386972,Warning,False,2025-10-27
T004,5,1,2694,117,516,58,11,46.44827586206897,Safe,False,2025-10-28
T004,1,1,1843,154,2411,122,5,15.10655737704918,Safe,False,2025-10-29
T004,5,1,2387,514,3909,347,1,6.878962536023055,Safe,False,2025-10-30
T004,2,3,2052,764,5823,280,25,7.328571428571428,Warning,False,2025-10-31
T004,5,1,2021,943,2557,295,19,6.850847457627118,Warning,False,2025-11-01
T004,4,1,3211,536,2429,148,7,21.695945945945947,Safe,False,2025-11-02
T004,1,1,1875,686,1600,35,24,53.57142857142857,Safe,False,2025-11-03
T004,3,3,735,124,2228,89,13,8.258426966292134,Warning,False,2025-11-04
T004,2,2,2840,142,5851,256,16,11.09375,Warning,False,2025-11-05
T004,3,2,3457,313,2448,130,27,26.592307692307692,Warning,False,2025-11-06
T004,1,1,1708,906,2282,358,24,4.770949720670391,Warning,False,2025-11-07
T004,1,2,2849,827,3393,209,25,13.631578947368421,Warning,False,2025-11-08
T004,3,1,2517,943,5451,203,17,12.399014778325123,Warning,False,2025-11-09
T004,1,3,2639,264,3502,193,19,13.67357512953368,Warning,False,2025-11-10
T004,1,2,2010,469,3181,326,14,6.1656441717791415,Warning,False,2025-11-11
T004,1,3,3142,822,3983,364,2,8.631868131868131,Safe,False,2025-11-12
T004,5,2,210,591,2399,137,23,1.532846715328467,Critical,True,2025-11-13
T004,5,3,2601,370,4749,134,4,19.41044776119403,Safe,False,2025-11-14
T004,4,3,1870,504,2060,296,27,6.3175675675675675,Warning,False,2025-11-15
T004,3,1,1130,794,4345,218,7,5.18348623853211,Warning,False,2025-11-16
T004,2,1,132,282,5654,184,8,0.717391304347826,Critical,True,2025-11-17
T004,3,2,1579,788,576,31,26,50.935483870967744,Safe,False,2025-11-18
T004,3,3,264,527,3759,127,21,2.078740157480315,Critical,True,2025-11-19
T004,4,2,2584,929,4127,183,17,14.120218579234972,Warning,False,2025-11-20
T004,5,1,500,953,1475,294,25,1.7006802721088434,Critical,True,2025-11-21
T004,2,3,379,589,1327,308,3,1.2305194805194806,Critical,True,2025-11-22
T004,2,1,610,176,3849,118,29,5.169491525423729,Warning,False,2025-11-23
T004,4,2,272,284,2048,326,11,0.8343558282208589,Critical,True,2025-11-24
T004,1,3,1590,104,3428,140,20,11.357142857142858,Warning,False,2025-11-25
T004,3,1,1016,474,1145,14,3,72.57142857142857,Safe,False,2025-11-26
T004,3,3,378,809,2160,95,25,3.9789473684210526,Critical,True,2025-11-27
T004,2,3,654,436,2827,200,1,3.27,Safe,False,2025-11-28
T004,3,2,2892,57,3363,225,7,12.853333333333333,Safe,False,2025-11-29
T004,2,1,631,287,2542,335,14,1.8835820895522388,Warning,False,2025-11-30
T004,5,3,1643,65,4346,170,7,9.66470588235294,Safe,False,2025-12-01
T004,5,2,1853,340,568,338,26,5.482248520710059,Warning,False,2025-12-02
T004,2,1,648,118,5821,173,28,3.745664739884393,Warning,False,2025-12-03
T004,4,2,2696,41,5539,286,16,9.426573426573427,Warning,False,2025-12-04
T004,3,1,1115,605,3278,207,6,5.386473429951691,Warning,False,2025-12-05
T004,2,3,2138,76,5071,166,14,12.879518072289157,Warning,False,2025-12-06
T004,4,2,3150,157,1796,293,10,10.750853242320819,Safe,False,2025-12-07
T004,5,1,1093,169,2262,4,24,273.25,Safe,False,2025-12-08
T004,3,2,1335,892,5745,148,20,9.02027027027027,Warning,False,2025-12-09
T004,3,3,756,797,1552,338,23,2.2366863905325443,Critical,True,2025-12-10
T004,5,3,1011,817,4880,186,25,5.435483870967742,Warning,False,2025-12-11
T004,1,1,3439,945,3173,319,14,10.780564263322884,Warning,False,2025-12-12
T004,2,1,2586,583,3149,367,22,7.046321525885559,Warning,False,2025-12-13
T004,4,1,1511,619,1657,349,14,4.329512893982808,Warning,False,2025-12-14
T004,4,3,2538,950,2102,246,3,10.317073170731707,Safe,False,2025-12-15
T004,1,2,1789,254,1215,319,25,5.608150470219436,Warning,False,2025-12-16
T004,4,1,3460,758,3137,211,10,16.398104265402843,Safe,False,2025-12-17
T004,4,2,919,448,3244,162,2,5.672839506172839,Safe,False,2025-12-18
T004,3,3,746,744,2577,136,27,5.485294117647059,Warning,False,2025-12-19
T004,2,2,2922,132,5045,284,14,10.288732394366198,Warning,False,2025-12-20
T004,3,1,2456,497,5937,113,21,21.734513274336283,Safe,False,2025-12-21
T004,5,1,3228,200,5084,32,1,100.875,Safe,False,2025-12-22
T004,3,1,1214,214,3726,197,26,6.16243654822335,Warning,False,2025-12-23
T004,1,3,2369,922,1499,91,29,26.032967032967033,Warning,False,2025-12-24
T004,2,3,946,90,2971,155,15,6.103225806451613,Warning,False,2025-12-25
T004,1,3,2627,520,605,39,5,67.35897435897436,Safe,False,2025-12-26
T004,2,2,2114,144,4973,126,8,16.77777777777778,Safe,False,2025-12-27
T004,2,1,3216,462,4856,19,17,169.26315789473685,Safe,False,2025-12-28
T004,2,3,1740,823,2932,24,10,72.5,Safe,False,2025-12-29
T004,4,3,1015,990,767,112,13,9.0625,Warning,False,2025-12-30
T004,3,1,1924,516,679,110,18,17.490909090909092,Warning,False,2025-12-31
T004,4,1,1455,680,1111,219,5,6.6438356164383565,Safe,False,2026-01-01
T004,4,1,1114,598,1464,361,17,3.085872576177285,Warning,False,2026-01-02
T004,3,2,2018,901,1232,160,17,12.6125,Warning,False,2026-01-03
T004,1,2,915,703,5508,67,26,13.656716417910447,Warning,False,2026-01-04
T004,2,3,112,427,5480,361,17,0.31024930747922436,Critical,True,2026-01-05
T004,1,2,1903,612,1594,69,4,27.579710144927535,Safe,False,2026-01-06
T004,1,3,773,412,3308,226,9,3.420353982300885,Warning,False,2026-01-07
T004,5,1,2792,144,2643,268,23,10.417910447761194,Warning,False,2026-01-08
T004,4,2,1292,642,1526,350,3,3.6914285714285713,Safe,False,2026-01-09
T004,2,3,125,140,5104,113,1,1.1061946902654867,Critical,True,2026-01-10
T004,3,3,1354,164,3814,362,26,3.7403314917127073,Warning,False,2026-01-11
T004,1,2,1679,248,4405,312,7,5.381410256410256,Warning,False,2026-01-12
T004,5,3,917,291,2773,134,22,6.843283582089552,Warning,False,2026-01-13
T004,5,1,2812,535,1946,206,29,13.650485436893204,Warning,False,2026-01-14
T004,1,3,1907,969,3128,59,23,32.32203389830509,Safe,False,2026-01-15
T004,1,1,2138,741,2386,6,28,356.3333333333333,Safe,False,2026-01-16
T004,5,2,1646,584,5615,9,26,182.88888888888889,Safe,False,2026-01-17
T004,4,2,2185,67,2883,144,18,15.17361111111111,Warning,False,2026-01-18
T004,5,3,2735,303,5747,152,5,17.99342105263158,Safe,False,2026-01-19
T004,5,2,1758,951,4873,332,5,5.295180722891566,Safe,False,2026-01-20
T004,5,2,1174,415,4461,236,3,4.97457627118644,Safe,False,2026-01-21
T004,4,1,742,117,5991,29,26,25.586206896551722,Warning,False,2026-01-22
T004,4,1,911,514,1626,128,12,7.1171875,Warning,False,2026-01-23
T004,4,2,883,847,4868,353,11,2.501416430594901,Warning,False,2026-01-24
T004,3,2,2946,827,2550,337,3,8.741839762611276,Safe,False,2026-01-25
T004,3,3,1181,35,1201,26,12,45.42307692307692,Safe,False,2026-01-26
T004,3,1,1255,278,5730,158,13,7.943037974683544,Warning,False,2026-01-27
T004,3,2,2096,574,2836,320,21,6.55,Warning,False,2026-01-28
T004,2,3,2169,848,731,328,10,6.612804878048781,Warning,False,2026-01-29
T004,2,1,1276,953,4273,53,27,24.07547169811321,Warning,False,2026-01-30
T004,2,3,917,775,885,99,4,9.262626262626263,Safe,False,2026-01-31
T004,1,2,1416,83,3864,319,20,4.438871473354232,Warning,False,2026-02-01
T004,2,2,1907,916,4429,285,7,6.6912280701754385,Warning,False,2026-02-02
T004,1,2,2308,594,764,69,28,33.44927536231884,Safe,False,2026-02-03
T004,5,1,1246,484,3407,346,11,3.601156069364162,Warning,False,2026-02-04
T004,2,1,222,154,1524,126,17,1.7619047619047619,Warning,False,2026-02-05
T004,4,2,1385,361,663,160,9,8.65625,Warning,False,2026-02-06
T004,3,3,2034,872,5810,212,26,9.59433962264151,Warning,False,2026-02-07
T004,1,2,2850,776,3496,193,6,14.766839378238341,Safe,False,2026-02-08
T004,5,2,698,239,2186,81,16,8.617283950617283,Warning,False,2026-02-09
T004,2,1,2935,304,4213,314,27,9.347133757961783,Warning,False,2026-02-10
T004,3,3,575,186,2385,286,6,2.0104895104895104,Warning,False,2026-02-11
T004,4,3,2533,710,2807,338,19,7.494082840236686,Warning,False,2026-02-12
