Date,Expense_Category,Amount,Description,tenant_id,nama_rs,kelas_rs,expense_level
2025-11-22,Staffing,19049.94,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-11-23,Supplies,40744.3,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-11-24,Staffing,11881.42,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-11-25,Supplies,2595.25,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-11-26,Equipment,21741.22,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-11-27,Supplies,4829.8,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-11-28,Supplies,12426.86,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-11-29,Equipment,24640.77,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-11-30,Equipment,10715.75,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-12-01,Supplies,17461.37,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-02,Equipment,39606.28,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-12-03,Equipment,3378.9,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-12-04,Equipment,19069.66,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-05,Staffing,27482.22,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-06,Staffing,25119.27,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-07,Equipment,28356.42,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-08,Staffing,2755.93,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-12-09,Equipment,11252.44,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-12-10,Supplies,2238.02,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-12-11,Supplies,28236.09,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-12,Supplies,18373.4,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-13,Supplies,25133.11,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-14,Supplies,20420.89,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-15,Equipment,41055.36,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2025-12-16,Equipment,6517.02,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-12-17,Supplies,23348.57,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-18,Equipment,18949.61,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-19,Supplies,18903.92,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-20,Staffing,4470.31,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2025-12-21,Equipment,23640.25,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-22,Supplies,32268.61,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-23,Supplies,28239.21,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2025-12-24,Equipment,10515.09,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-12-25,Supplies,9949.77,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2025-12-26,Equipment,36132.02,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2025-12-27,Staffing,38104.22,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-12-28,Equipment,35782.66,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2025-12-29,Equipment,3133.32,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-12-30,Staffing,12160.31,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2025-12-31,Staffing,16722.99,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-01,Staffing,4749.63,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2026-01-02,Supplies,19239.84,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-03,Staffing,20529.04,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-04,Equipment,18004.74,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-05,Supplies,35997.75,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2026-01-06,Supplies,21214.48,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-07,Staffing,31979.23,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-08,Staffing,30955.66,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-09,Staffing,10255.36,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2026-01-10,Supplies,25295.54,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-11,Staffing,3074.56,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2026-01-12,Staffing,21623.96,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-13,Staffing,5762.88,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2026-01-14,Staffing,943.73,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2026-01-15,Staffing,16623.52,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-16,Supplies,40965.07,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2026-01-17,Supplies,29317.21,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-18,Equipment,15404.41,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-19,Equipment,30593.98,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-20,Equipment,24142.16,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-21,Supplies,28328.59,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-22,Staffing,5774.62,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Low
2026-01-23,Staffing,20427.17,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-24,Staffing,33689.87,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-25,Equipment,16837.34,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-26,Supplies,40644.14,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2026-01-27,Equipment,25780.25,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-28,Equipment,40085.0,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2026-01-29,Equipment,24636.04,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-01-30,Staffing,9605.85,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2026-01-31,Staffing,11737.05,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Low
2026-02-01,Staffing,25008.97,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-02-02,Equipment,35393.61,Ventilators,T003,RSUD Bhakti Dharma Husada,C,High
2026-02-03,Equipment,8971.91,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2026-02-04,Supplies,23555.82,Ventilators,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-02-05,Staffing,15445.55,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-02-06,Equipment,35355.33,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,High
2026-02-07,Supplies,32726.05,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-02-08,Equipment,2551.47,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2026-02-09,Equipment,9685.02,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Low
2026-02-10,Equipment,25790.8,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2026-02-11,Supplies,35957.35,Surgeons' salaries,T003,RSUD Bhakti Dharma Husada,C,High
2026-02-12,Supplies,26790.82,Surgical masks,T003,RSUD Bhakti Dharma Husada,C,Medium
2024-10-01,Staffing,20574.3,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-10-02,Supplies,33430.4,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-10-03,Supplies,30797.62,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-10-04,Supplies,19535.89,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-10-05,Equipment,27803.72,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-10-06,Equipment,8186.5,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-10-07,Supplies,28035.14,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-10-08,Staffing,34183.04,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-10-09,Supplies,8271.15,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-10-10,Staffing,28276.42,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-10-11,Staffing,9258.13,Ventilators,T004,RSUD Eka Candrarini,C,Low
2024-10-12,Equipment,7389.21,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-10-13,Staffing,4781.87,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-10-14,Staffing,15664.11,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-10-15,Staffing,19539.97,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-10-16,Equipment,10698.61,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-10-17,Staffing,11721.71,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-10-18,Supplies,5116.99,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-10-19,Equipment,34074.57,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-10-20,Supplies,24400.16,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-10-21,Equipment,3484.36,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-10-22,Equipment,24120.32,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-10-23,Staffing,22853.22,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-10-24,Equipment,30308.57,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-10-25,Supplies,24932.75,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-10-26,Staffing,1519.99,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-10-27,Supplies,21189.09,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-10-28,Staffing,817.05,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-10-29,Supplies,11661.62,Ventilators,T004,RSUD Eka Candrarini,C,Low
2024-10-30,Staffing,10751.11,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-10-31,Equipment,3793.46,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-11-01,Equipment,2251.36,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-11-02,Equipment,6867.23,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-11-03,Equipment,29131.91,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-11-04,Equipment,9223.5,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-11-05,Staffing,7549.86,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-11-06,Supplies,33622.02,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-11-07,Supplies,4650.24,Ventilators,T004,RSUD Eka Candrarini,C,Low
2024-11-08,Equipment,10873.55,Ventilators,T004,RSUD Eka Candrarini,C,Low
2024-11-09,Equipment,28610.71,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-11-10,Equipment,22421.34,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-11-11,Supplies,3088.51,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-11-12,Equipment,32633.45,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-11-13,Supplies,10239.68,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-11-14,Staffing,14074.3,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-11-15,Supplies,20451.11,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-11-16,Equipment,20594.34,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-11-17,Staffing,9759.83,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-11-18,Supplies,27163.54,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-11-19,Equipment,12280.22,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-11-20,Equipment,26373.52,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-11-21,Supplies,5797.33,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-11-22,Supplies,15064.31,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-11-23,Equipment,1566.52,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-11-24,Staffing,13394.44,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-11-25,Staffing,1303.55,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-11-26,Equipment,27919.04,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-11-27,Staffing,9926.88,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-11-28,Equipment,27495.43,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-11-29,Staffing,28022.41,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-11-30,Supplies,3496.95,Ventilators,T004,RSUD Eka Candrarini,C,Low
2024-12-01,Staffing,18452.86,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-12-02,Equipment,4600.46,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-12-03,Equipment,34232.7,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-12-04,Supplies,25948.01,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-12-05,Supplies,4833.91,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-12-06,Supplies,18158.56,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-12-07,Supplies,34706.81,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-12-08,Staffing,28641.29,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-12-09,Supplies,25702.78,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-12-10,Supplies,30784.1,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-12-11,Supplies,33649.6,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-12-12,Supplies,22848.72,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-12-13,Equipment,17734.51,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-12-14,Staffing,10725.29,Ventilators,T004,RSUD Eka Candrarini,C,Low
2024-12-15,Supplies,8338.31,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2024-12-16,Equipment,8312.55,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-12-17,Staffing,16086.24,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-12-18,Staffing,15520.11,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-12-19,Supplies,31551.26,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-12-20,Supplies,22823.98,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-12-21,Staffing,2530.21,Ventilators,T004,RSUD Eka Candrarini,C,Low
2024-12-22,Equipment,2589.48,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-12-23,Supplies,22380.39,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2024-12-24,Supplies,2345.13,Ventilators,T004,RSUD Eka Candrarini,C,Low
2024-12-25,Staffing,32107.56,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2024-12-26,Supplies,3646.4,Ventilators,T004,RSUD Eka Candrarini,C,Low
2024-12-27,Equipment,2650.39,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-12-28,Supplies,25682.74,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-12-29,Staffing,16876.47,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2024-12-30,Supplies,7146.54,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2024-12-31,Staffing,12728.58,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-01-01,Supplies,21061.39,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-01-02,Supplies,2674.36,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-01-03,Equipment,28011.95,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-01-04,Staffing,1273.38,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-01-05,Staffing,15813.5,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-01-06,Supplies,22913.21,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-01-07,Supplies,30869.78,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-01-08,Supplies,15191.64,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-01-09,Staffing,15142.85,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-01-10,Supplies,14936.79,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-01-11,Supplies,33298.7,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-01-12,Equipment,21021.17,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-01-13,Staffing,10693.68,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-01-14,Supplies,13683.77,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-01-15,Staffing,12780.1,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-01-16,Supplies,7174.12,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-01-17,Staffing,18293.37,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-01-18,Staffing,19003.64,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-01-19,Supplies,4829.02,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-01-20,Staffing,13683.78,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-01-21,Staffing,21149.88,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-01-22,Equipment,15359.92,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-01-23,Staffing,29018.0,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-01-24,Equipment,34428.34,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-01-25,Supplies,9128.3,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-01-26,Supplies,8265.66,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-01-27,Supplies,10676.67,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-01-28,Staffing,30355.11,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-01-29,Staffing,32905.36,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-01-30,Staffing,15616.33,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-01-31,Supplies,29640.04,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-02-01,Equipment,12241.96,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-02-02,Equipment,31123.11,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-02-03,Equipment,11049.08,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-02-04,Supplies,12441.82,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-02-05,Equipment,30086.97,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-02-06,Equipment,14752.7,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-02-07,Equipment,27569.77,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-02-08,Supplies,33463.35,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-02-09,Staffing,2344.46,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-02-10,Equipment,24054.1,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-02-11,Equipment,8531.4,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-02-12,Staffing,4327.32,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-02-13,Staffing,12420.44,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-02-14,Supplies,15245.71,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-02-15,Staffing,9277.39,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-02-16,Supplies,12047.21,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-02-17,Equipment,10569.01,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-02-18,Equipment,13545.33,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-02-19,Supplies,8830.04,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-02-20,Supplies,18181.11,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-02-21,Equipment,9909.73,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-02-22,Staffing,21637.43,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-02-23,Equipment,9637.68,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-02-24,Supplies,26099.85,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-02-25,Equipment,20263.05,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-02-26,Staffing,30459.04,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-02-27,Staffing,33517.99,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-02-28,Supplies,23994.25,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-03-01,Staffing,1266.85,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-03-02,Equipment,19926.75,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-03-03,Supplies,23819.19,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-03-04,Staffing,19457.76,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-03-05,Supplies,32283.92,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-03-06,Staffing,2878.33,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-03-07,Supplies,14613.54,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-03-08,Staffing,20685.34,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-03-09,Supplies,19173.52,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-03-10,Supplies,18327.22,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-03-11,Staffing,14721.96,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-03-12,Supplies,15455.92,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-03-13,Staffing,20888.34,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-03-14,Supplies,17674.59,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-03-15,Staffing,27513.43,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-03-16,Supplies,10371.51,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-03-17,Staffing,1761.65,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-03-18,Staffing,30687.37,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-03-19,Equipment,30319.76,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-03-20,Equipment,6105.75,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-03-21,Supplies,2066.57,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-03-22,Supplies,14495.54,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-03-23,Equipment,18743.41,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-03-24,Staffing,7455.09,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-03-25,Supplies,15832.17,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-03-26,Staffing,6835.98,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-03-27,Staffing,20448.08,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-03-28,Supplies,16474.04,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-03-29,Supplies,3795.48,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-03-30,Staffing,9472.01,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-03-31,Staffing,25827.89,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-04-01,Supplies,28906.14,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-04-02,Supplies,10243.86,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-04-03,Staffing,17409.69,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-04-04,Staffing,5079.14,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-04-05,Staffing,28219.14,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-04-06,Supplies,5743.13,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-04-07,Staffing,22666.18,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-04-08,Supplies,22925.4,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-04-09,Equipment,9127.75,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-04-10,Staffing,15689.69,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-04-11,Staffing,3452.17,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-04-12,Supplies,14829.51,Ventilators,T004,RSUD Eka Candrarini,C,Low
2025-04-13,Supplies,7170.05,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Low
2025-04-14,Equipment,34298.33,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-04-15,Supplies,19640.93,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-04-16,Equipment,7372.87,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-04-17,Staffing,27796.53,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-04-18,Staffing,20418.78,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-04-19,Supplies,23938.9,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-04-20,Supplies,31281.69,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-04-21,Equipment,24487.83,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-04-22,Supplies,7548.49,Surgical masks,T004,RSUD Eka Candrarini,C,Low
2025-04-23,Staffing,33436.82,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-04-24,Staffing,30141.62,Ventilators,T004,RSUD Eka Candrarini,C,Medium
2025-04-25,Supplies,17908.32,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-04-26,Staffing,22664.85,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-04-27,Staffing,25867.86,Surgeons' salaries,T004,RSUD Eka Candrarini,C,Medium
2025-04-28,Staffing,29009.2,Surgical masks,T004,RSUD Eka Candrarini,C,Medium
2025-04-29,Staffing,7546.73,Ventilators,T004,RSUD Eka Candrarini,C,Low
