Date,Item_ID,Item_Type,Item_Name,Current_Stock,Min_Required,Max_Capacity,Unit_Cost,Avg_Usage_Per_Day,Restock_Lead_Time,Vendor_ID,Needs_Reorder,Days_Until_Stockout,Inventory_Value,Stock_Status,tenant_id,nama_rs,kelas_rs
2025-03-16,100,Consumable,IV Drip,4324,818,5914,2967.9,224,25,V001,False,19.303571428571427,12833199.6,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-17,104,Consumable,Gloves,783,710,2754,16417.4,529,18,V003,False,1.4801512287334593,12854824.200000001,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-18,109,Consumable,X-ray Machine,1420,46,3410,18593.6,230,20,V002,False,6.173913043478261,26402911.999999996,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-19,106,Consumable,X-ray Machine,932,918,4006,7118.28,426,26,V003,False,2.187793427230047,6634236.96,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-20,105,Equipment,Ventilator,2036,941,641,19249.94,223,2,V003,False,9.130044843049328,39192877.839999996,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-21,107,Consumable,Ventilator,3869,72,1355,15939.13,466,11,V002,False,8.302575107296137,61668493.97,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-22,108,Consumable,Ventilator,3290,463,1305,7070.18,184,19,V001,False,17.880434782608695,23260892.2,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-23,108,Equipment,Ventilator,3266,840,4433,17019.13,483,8,V002,False,6.761904761904762,55584478.580000006,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-24,109,Equipment,Surgical Mask,4228,452,4321,12820.29,278,12,V003,False,15.20863309352518,54204186.120000005,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-25,102,Consumable,Ventilator,336,598,3918,8929.95,114,6,V001,True,2.9473684210526314,3000463.2,Critical,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-26,108,Consumable,Gloves,1524,540,582,9038.79,273,27,V003,False,5.582417582417582,13775115.96,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-27,106,Equipment,Surgical Mask,1756,394,4554,19242.41,142,9,V001,False,12.366197183098592,33789671.96,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-28,106,Consumable,Gloves,1900,11,5114,5860.81,293,6,V003,False,6.484641638225256,11135539.0,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-29,109,Equipment,Ventilator,4621,734,2110,13394.06,84,20,V001,False,55.01190476190476,61893951.26,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-30,101,Consumable,X-ray Machine,503,727,3061,16084.3,472,3,V003,True,1.0656779661016949,8090402.899999999,Critical,T002,RSUD dr. Mohamad Soewandhie,B
2025-03-31,106,Equipment,Surgical Mask,1574,612,4029,7707.98,58,22,V001,False,27.137931034482758,12132360.52,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-01,108,Consumable,X-ray Machine,1827,122,4772,9286.07,231,5,V002,False,7.909090909090909,16965649.89,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-02,108,Equipment,Gloves,2155,117,754,12845.61,393,25,V003,False,5.483460559796438,27682289.55,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-03,103,Equipment,Gloves,4728,159,5767,11755.83,398,2,V002,False,11.879396984924623,55581564.24,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-04,102,Equipment,Surgical Mask,3805,600,3381,14664.65,194,1,V001,False,19.61340206185567,55798993.25,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-05,103,Consumable,Gloves,3595,279,2535,17113.0,218,25,V001,False,16.490825688073393,61521235.0,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-06,106,Equipment,Surgical Mask,4630,77,2264,10835.1,539,14,V002,False,8.589981447124304,50166513.0,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-07,103,Consumable,Gloves,1777,883,1431,19188.41,54,16,V001,False,32.907407407407405,34097804.57,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-08,106,Equipment,X-ray Machine,3347,411,2813,5623.07,465,25,V001,False,7.197849462365592,18820415.29,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-09,105,Equipment,IV Drip,5107,271,5341,1335.6,41,5,V001,False,124.5609756097561,6820909.199999999,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-10,107,Consumable,Ventilator,2706,36,513,7687.38,428,1,V002,False,6.322429906542056,20802050.28,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-11,100,Consumable,Ventilator,4674,713,5033,19281.88,277,5,V003,False,16.873646209386283,90123507.12,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-12,108,Consumable,IV Drip,3728,421,5580,15278.79,548,29,V003,False,6.802919708029197,56959329.120000005,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-13,104,Equipment,IV Drip,398,759,1278,3938.24,224,19,V003,True,1.7767857142857142,1567419.52,Critical,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-14,106,Equipment,Surgical Mask,1498,947,4717,19594.12,44,24,V001,False,34.04545454545455,29351991.759999998,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-15,105,Consumable,Gloves,465,535,1823,14048.5,244,21,V001,True,1.9057377049180328,6532552.5,Critical,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-16,108,Consumable,X-ray Machine,971,823,4185,15984.82,260,5,V002,False,3.7346153846153847,15521260.219999999,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-17,102,Consumable,Ventilator,2335,442,4764,1077.86,210,6,V002,False,11.119047619047619,2516803.0999999996,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-18,103,Consumable,IV Drip,4503,578,1768,14453.29,191,15,V002,False,23.57591623036649,65083164.870000005,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-19,109,Consumable,IV Drip,3320,68,5379,9672.78,506,23,V002,False,6.561264822134388,32113629.6,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-20,107,Consumable,IV Drip,4722,27,1538,15898.63,329,16,V001,False,14.35258358662614,75073330.86,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-21,105,Equipment,Gloves,1098,224,3017,14321.3,177,20,V002,False,6.203389830508475,15724787.399999999,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-22,103,Consumable,X-ray Machine,2809,873,500,3528.79,425,13,V002,False,6.609411764705882,9912371.11,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-23,104,Consumable,IV Drip,4611,995,5911,18374.44,261,8,V002,False,17.666666666666668,84724542.83999999,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-24,105,Consumable,X-ray Machine,4599,230,3970,11554.34,194,1,V003,False,23.70618556701031,53138409.660000004,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-25,103,Consumable,Ventilator,2538,215,2298,7714.83,179,26,V001,False,14.17877094972067,19580238.54,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-26,103,Equipment,Surgical Mask,1348,401,1100,4554.51,329,21,V002,False,4.09726443768997,6139479.48,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-27,107,Consumable,Surgical Mask,2375,292,4074,15670.89,329,21,V001,False,7.218844984802431,37218363.75,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-28,109,Consumable,Ventilator,1380,283,5623,19414.06,402,27,V002,False,3.4328358208955225,26791402.8,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-29,109,Consumable,Surgical Mask,5137,718,1848,14710.54,223,6,V003,False,23.03587443946188,75568043.98,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-04-30,109,Equipment,IV Drip,5117,565,1625,12197.47,470,11,V003,False,10.88723404255319,62414453.989999995,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-01,107,Equipment,Gloves,2429,441,2447,19006.75,278,25,V001,False,8.737410071942445,46167395.75,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-02,103,Consumable,Surgical Mask,802,744,5222,14231.58,256,12,V002,False,3.1328125,11413727.16,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-03,102,Equipment,Ventilator,1439,135,2525,9129.72,52,22,V003,False,27.673076923076923,13137667.079999998,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-04,103,Consumable,Gloves,2146,358,925,6433.42,537,29,V002,False,3.996275605214153,13806119.32,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-05,109,Consumable,Ventilator,3341,515,5377,3774.51,510,7,V002,False,6.550980392156863,12610637.91,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-06,107,Consumable,IV Drip,708,850,1637,17473.68,121,2,V003,True,5.851239669421488,12371365.44,Critical,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-07,107,Equipment,Ventilator,1690,708,2949,14457.92,241,21,V003,False,7.012448132780083,24433884.8,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-08,105,Consumable,IV Drip,166,805,862,19561.59,117,14,V003,True,1.4188034188034189,3247223.94,Critical,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-09,101,Consumable,Surgical Mask,2721,16,1470,1504.53,45,16,V001,False,60.46666666666667,4093826.13,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-10,102,Consumable,Gloves,4763,913,4919,6294.82,120,16,V001,False,39.69166666666667,29982227.66,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-11,102,Equipment,X-ray Machine,2345,703,5903,8129.55,406,12,V001,False,5.775862068965517,19063794.75,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-12,108,Equipment,Gloves,1140,897,4528,19250.87,371,22,V001,False,3.07277628032345,21945991.799999997,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-13,101,Equipment,X-ray Machine,630,514,5251,11815.94,471,4,V003,False,1.3375796178343948,7444042.2,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-14,105,Consumable,Surgical Mask,2990,36,1246,13601.84,384,10,V003,False,7.786458333333333,40669501.6,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-15,108,Consumable,Ventilator,3587,645,4262,5417.61,494,23,V003,False,7.261133603238866,19432967.07,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-16,104,Equipment,IV Drip,2704,725,840,5150.14,70,25,V002,False,38.628571428571426,13925978.56,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-17,100,Consumable,IV Drip,4418,815,1064,6855.76,50,24,V003,False,88.36,30288747.68,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-18,102,Equipment,IV Drip,3629,103,2445,1680.4,420,5,V003,False,8.64047619047619,6098171.600000001,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-19,105,Equipment,Surgical Mask,4503,443,4768,18790.34,144,29,V003,False,31.270833333333332,84612901.02,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-20,105,Consumable,Surgical Mask,4501,542,4677,8103.52,25,27,V003,False,180.04,36473943.52,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-21,100,Consumable,X-ray Machine,5205,487,1145,4010.43,419,24,V003,False,12.422434367541767,20874288.15,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-22,108,Consumable,Gloves,3587,897,1211,6876.61,450,25,V001,False,7.971111111111111,24666400.07,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-23,101,Consumable,Gloves,5346,450,4851,3916.18,472,18,V001,False,11.326271186440678,20935898.279999997,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-24,101,Consumable,Ventilator,3940,967,3921,5117.16,374,21,V003,False,10.53475935828877,20161610.4,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-25,100,Consumable,X-ray Machine,3136,449,606,15152.04,245,6,V002,False,12.8,47516797.440000005,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-26,103,Consumable,Surgical Mask,2713,742,1254,4760.82,508,22,V002,False,5.340551181102362,12916104.659999998,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-27,108,Consumable,Surgical Mask,1756,161,2127,13977.02,431,15,V002,False,4.0742459396751745,24543647.12,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-28,108,Equipment,IV Drip,902,707,5780,11867.51,233,20,V002,False,3.871244635193133,10704494.02,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-29,104,Consumable,X-ray Machine,1596,659,1437,2902.09,251,9,V003,False,6.3585657370517925,4631735.640000001,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-30,104,Equipment,X-ray Machine,138,650,3782,15274.29,341,4,V002,True,0.4046920821114369,2107852.02,Critical,T002,RSUD dr. Mohamad Soewandhie,B
2025-05-31,100,Consumable,Surgical Mask,2218,624,5009,17057.52,351,6,V001,False,6.319088319088319,37833579.36,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-01,109,Equipment,X-ray Machine,3490,413,4582,19119.77,455,4,V002,False,7.670329670329671,66727997.300000004,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-02,103,Consumable,IV Drip,4465,465,5984,19180.01,234,21,V002,False,19.081196581196583,85638744.64999999,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-03,107,Consumable,IV Drip,4554,60,3197,14127.56,10,7,V002,False,455.4,64336908.239999995,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-04,103,Consumable,Surgical Mask,4142,560,4650,5827.25,505,2,V002,False,8.201980198019802,24136469.5,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-05,102,Equipment,Surgical Mask,2607,973,3452,758.71,328,26,V001,False,7.948170731707317,1977956.9700000002,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-06,101,Consumable,X-ray Machine,4321,774,2709,7804.91,461,10,V002,False,9.373101952277658,33725016.11,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-07,101,Equipment,X-ray Machine,4847,424,1029,14662.67,193,13,V001,False,25.1139896373057,71069961.49,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-08,102,Equipment,Gloves,1062,559,5093,18812.8,491,24,V002,False,2.1629327902240325,19979193.599999998,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-09,101,Consumable,X-ray Machine,5213,962,2979,2271.25,224,23,V001,False,23.272321428571427,11840026.25,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-10,104,Consumable,X-ray Machine,3593,904,4100,10845.07,279,6,V003,False,12.878136200716845,38966336.51,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-11,102,Consumable,Ventilator,2728,655,3634,9495.74,221,3,V001,False,12.343891402714933,25904378.72,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-12,105,Equipment,Surgical Mask,785,69,5435,915.04,130,26,V001,False,6.038461538461538,718306.4,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-13,105,Consumable,X-ray Machine,1475,986,4594,13013.72,343,28,V002,False,4.300291545189505,19195237.0,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-14,105,Equipment,Ventilator,220,484,1610,17451.66,517,15,V001,True,0.425531914893617,3839365.2,Critical,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-15,102,Equipment,X-ray Machine,4063,455,3055,9237.32,270,20,V001,False,15.048148148148147,37531231.16,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-16,105,Equipment,Surgical Mask,1422,809,1789,10465.55,76,6,V001,False,18.710526315789473,14882012.1,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-17,107,Consumable,Gloves,5267,976,4514,3556.21,334,27,V002,False,15.769461077844312,18730558.07,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-18,107,Equipment,IV Drip,1802,355,5248,2422.81,9,25,V003,False,200.22222222222223,4365903.62,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-19,106,Consumable,Surgical Mask,2686,213,5708,12277.15,274,29,V003,False,9.802919708029197,32976424.9,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-20,101,Consumable,Surgical Mask,3317,667,1897,14328.34,344,29,V002,False,9.642441860465116,47527103.78,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-21,106,Consumable,Ventilator,2764,41,2954,5750.42,95,4,V003,False,29.094736842105263,15894160.88,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-22,107,Consumable,Ventilator,886,681,3105,9989.26,96,16,V002,False,9.229166666666666,8850484.36,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-23,102,Consumable,Ventilator,4162,94,2325,19161.21,360,2,V002,False,11.561111111111112,79748956.02,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-24,103,Equipment,Gloves,4134,100,1202,666.95,22,26,V001,False,187.9090909090909,2757171.3000000003,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-25,101,Consumable,Ventilator,1509,49,3385,4716.65,189,23,V002,False,7.984126984126984,7117424.85,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-26,109,Consumable,Surgical Mask,3116,767,5233,2061.51,360,11,V003,False,8.655555555555555,6423665.160000001,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-27,105,Consumable,Ventilator,396,188,5696,16439.94,388,8,V002,False,1.0206185567010309,6510216.239999999,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-28,109,Equipment,X-ray Machine,2961,596,1181,19844.87,394,9,V001,False,7.5152284263959395,58760660.07,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-29,109,Equipment,X-ray Machine,4304,304,2944,3195.0,377,18,V001,False,11.416445623342176,13751280.0,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-06-30,102,Consumable,IV Drip,386,590,4281,15038.14,398,26,V003,True,0.9698492462311558,5804722.04,Critical,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-01,100,Equipment,X-ray Machine,2223,389,2269,5747.94,306,8,V003,False,7.264705882352941,12777670.62,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-02,109,Consumable,IV Drip,1528,561,3237,6575.23,270,20,V003,False,5.659259259259259,10046951.44,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-03,101,Equipment,X-ray Machine,2215,137,4405,18597.0,154,8,V001,False,14.383116883116884,41192355.0,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-04,109,Consumable,Gloves,1351,217,2942,14250.61,189,10,V002,False,7.148148148148148,19252574.11,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-05,100,Equipment,IV Drip,4129,23,4794,16241.58,75,21,V002,False,55.053333333333335,67061483.82,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-06,106,Equipment,X-ray Machine,3000,173,2655,9095.5,248,2,V001,False,12.096774193548388,27286500.0,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-07,100,Consumable,IV Drip,5257,496,5318,6545.59,455,18,V002,False,11.553846153846154,34410166.63,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-08,104,Equipment,IV Drip,513,901,5223,2766.57,447,25,V002,True,1.1476510067114094,1419250.4100000001,Critical,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-09,108,Consumable,X-ray Machine,2059,405,5050,12507.75,231,29,V002,False,8.913419913419913,25753457.25,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-10,104,Equipment,Surgical Mask,3794,369,3482,13596.86,359,11,V001,False,10.56824512534819,51586486.84,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-11,103,Consumable,Ventilator,4666,341,5310,18607.98,264,13,V002,False,17.674242424242426,86824834.67999999,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-12,103,Consumable,IV Drip,1953,832,4339,2503.52,524,16,V003,False,3.7270992366412212,4889374.56,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-13,108,Equipment,IV Drip,619,430,4955,14741.34,284,3,V001,False,2.1795774647887325,9124889.46,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-14,108,Consumable,IV Drip,3986,92,2332,10931.03,178,1,V001,False,22.39325842696629,43571085.580000006,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-15,107,Consumable,Ventilator,2709,213,540,9146.87,468,25,V002,False,5.788461538461538,24778870.830000002,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-16,100,Consumable,IV Drip,3564,701,4690,15058.49,400,22,V003,False,8.91,53668458.36,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-17,103,Equipment,IV Drip,2829,172,4591,12145.71,114,6,V001,False,24.81578947368421,34360213.589999996,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-18,108,Consumable,X-ray Machine,1198,964,2646,2055.54,275,20,V002,False,4.356363636363636,2462536.92,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-19,107,Equipment,Surgical Mask,1404,90,5167,8383.42,189,1,V001,False,7.428571428571429,11770321.68,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-20,107,Consumable,Gloves,4181,550,3149,19913.41,57,18,V001,False,73.35087719298245,83257967.21,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-21,101,Consumable,Gloves,172,403,2447,15351.22,535,24,V001,True,0.32149532710280376,2640409.84,Critical,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-22,108,Consumable,Ventilator,4842,879,1196,15251.73,386,15,V003,False,12.544041450777202,73848876.66,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-23,104,Equipment,Gloves,1834,18,5550,18444.16,514,21,V003,False,3.568093385214008,33826589.44,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-24,107,Consumable,Surgical Mask,3639,155,1811,14587.84,483,27,V003,False,7.53416149068323,53085149.76,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-25,100,Consumable,Gloves,3447,762,3364,16959.77,510,5,V003,False,6.758823529411765,58460327.190000005,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-26,104,Equipment,Surgical Mask,529,246,2674,8021.97,278,5,V003,False,1.9028776978417266,4243622.13,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-27,109,Equipment,Surgical Mask,924,230,4983,8003.19,339,13,V003,False,2.725663716814159,7394947.56,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-28,100,Equipment,X-ray Machine,4970,675,4916,19140.66,473,13,V002,False,10.50739957716702,95129080.2,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-29,106,Consumable,Gloves,2275,360,5099,15149.99,256,5,V003,False,8.88671875,34466227.25,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-30,104,Equipment,IV Drip,4325,133,2203,9426.57,385,16,V003,False,11.233766233766234,40769915.25,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-07-31,102,Consumable,Ventilator,3791,111,5632,9792.19,146,6,V001,False,25.965753424657535,37122192.29,Safe,T002,RSUD dr. Mohamad Soewandhie,B
2025-08-01,104,Equipment,IV Drip,4413,709,3400,332.31,204,23,V001,False,21.63235294117647,1466484.03,Warning,T002,RSUD dr. Mohamad Soewandhie,B
2025-08-02,106,Equipment,Gloves,968,389,4031,4595.06,476,25,V003,False,2.033613445378151,4448018.08,Warning,T002,RSUD dr. Mohamad Soewandhie,B
